test,period,psd
1_control_dl,40.0,0.01025079908112885
1_control_dl,30.0,0.6727467584276521
1_control_dl,24.0,1.5985500493951161
1_control_dl,20.0,0.2228067309370628
1_control_dl,17.142857142857142,0.16175290173452056
1_control_dl,15.0,0.2589537506601704
1_control_dl,13.333333333333334,0.41383536348465194
1_control_dl,12.0,1.340208893770325
1_control_dl,10.90909090909091,0.14587598447929306
1_control_dl,10.0,0.028301156694177702
1_control_dl,9.23076923076923,0.013658258277479135
1_control_dl,8.571428571428571,0.805323950774769
1_control_dl,8.0,1.4867333777916645
1_control_dl,7.5,0.09826394452550039
1_control_dl,7.0588235294117645,0.06865215207514741
1_control_dl,6.666666666666667,0.20594667373538336
1_control_dl,6.315789473684211,0.25769296059981167
1_control_dl,6.0,0.1421173604917359
1_control_dl,5.714285714285714,0.024755395350471363
1_control_dl,5.454545454545455,0.031042950165140564
1_control_dl,5.217391304347826,0.010387015641529078
1_control_dl,5.0,0.10225206956501676
1_control_dl,4.8,0.14806296186146536
1_control_dl,4.615384615384615,0.01591888750176419
1_control_dl,4.444444444444445,0.02336261117767019
1_control_dl,4.285714285714286,0.0510848772337319
1_control_dl,4.137931034482759,0.05830691207896733
1_control_dl,4.0,0.015383281930206308
1_control_dl,3.8709677419354844,0.026553878791885248
1_control_dl,3.75,0.03017780978898957
1_control_dl,3.6363636363636362,0.009082457674750471
1_control_dl,3.5294117647058822,0.002500884594445047
1_control_dl,3.4285714285714284,0.011990190336424622
1_control_dl,3.3333333333333335,0.00021661580570408954
1_control_dl,3.243243243243243,0.003125024428192506
1_control_dl,3.1578947368421053,0.0013977508617387389
1_control_dl,3.0769230769230766,0.0019373883569841076
1_control_dl,3.0,3.5354301561501486e-05
1_control_dl,2.926829268292683,0.0022400408153069548
1_control_dl,2.857142857142857,0.008127265951702187
1_control_dl,2.7906976744186047,0.007661131935048032
1_control_dl,2.7272727272727275,0.0010571277066270261
1_control_dl,2.6666666666666665,0.0038910838665114603
1_control_dl,2.608695652173913,0.007411873519473695
1_control_dl,2.5531914893617023,0.026547293556039277
1_control_dl,2.5,0.020124216228471332
1_control_dl,2.4489795918367347,1.1257168278724133e-06
1_control_dl,2.4,0.006904629009057965
1_control_dl,2.3529411764705883,0.02080254755098433
1_control_dl,2.3076923076923075,0.02698060555056272
1_control_dl,2.2641509433962264,0.009050175847414995
1_control_dl,2.2222222222222223,0.04382236921109326
1_control_dl,2.181818181818182,0.010058098960372113
1_control_dl,2.142857142857143,0.03328051496538714
1_control_dl,2.1052631578947367,0.06426572422714563
1_control_dl,2.0689655172413794,0.006082720926281759
1_control_dl,2.0338983050847457,0.007992995113781176
1_control_dl,2.0,0.0016715005328362938
2_control_dd,45.0,0.1197984748296323
2_control_dd,40.0,0.3893568270943367
2_control_dd,36.0,0.03317566430755944
2_control_dd,32.72727272727273,0.03318797701177246
2_control_dd,30.0,0.27120983789337577
2_control_dd,27.69230769230769,0.5777813052068376
2_control_dd,25.714285714285715,4.776270359796
2_control_dd,23.999999999999996,6.820466218482247
2_control_dd,22.5,0.658742330659276
2_control_dd,21.176470588235293,0.1085918263128942
2_control_dd,20.0,0.2436449519019736
2_control_dd,18.94736842105263,0.6078185870920547
2_control_dd,18.0,0.21362703966211238
2_control_dd,17.142857142857142,0.011880111610914585
2_control_dd,16.363636363636363,0.15952569972113434
2_control_dd,15.652173913043477,0.04534513373617223
2_control_dd,15.0,0.08546388765104936
2_control_dd,14.399999999999999,0.04573051824364285
2_control_dd,13.846153846153845,0.0476393618840941
2_control_dd,13.333333333333334,0.0830040830586575
2_control_dd,12.857142857142858,0.12292417823242145
2_control_dd,12.413793103448276,0.7381614661536848
2_control_dd,11.999999999999998,1.3766443627239315
2_control_dd,11.612903225806452,0.7485706417033084
2_control_dd,11.25,0.016673897423384747
2_control_dd,10.909090909090908,0.19631443060064144
2_control_dd,10.588235294117647,0.10227726486256593
2_control_dd,10.285714285714285,0.2265065116050722
2_control_dd,10.0,0.060242149899718184
2_control_dd,9.729729729729728,0.039672385922598606
2_control_dd,9.473684210526315,0.10027717170344753
2_control_dd,9.23076923076923,0.29733182854838613
2_control_dd,9.0,0.03838284719763204
2_control_dd,8.78048780487805,0.07054524098960038
2_control_dd,8.571428571428571,0.10754056547606868
2_control_dd,8.372093023255813,0.16912190815381636
2_control_dd,8.181818181818182,1.2059494550063146
2_control_dd,8.0,3.061660354854608
2_control_dd,7.826086956521738,1.1489909657118131
2_control_dd,7.659574468085106,0.14480576098818024
2_control_dd,7.5,0.11755539717330446
2_control_dd,7.346938775510203,0.2518820688564563
2_control_dd,7.199999999999999,0.15621867963139827
2_control_dd,7.0588235294117645,0.023579686093168968
2_control_dd,6.9230769230769225,0.05988915497003552
2_control_dd,6.792452830188679,0.030779229502210844
2_control_dd,6.666666666666667,0.011347715970362542
2_control_dd,6.545454545454545,0.013637657270069633
2_control_dd,6.428571428571429,0.013233919309126596
2_control_dd,6.315789473684211,0.03774069137518536
2_control_dd,6.206896551724138,0.13360141999000208
2_control_dd,6.101694915254237,0.45313244061019925
2_control_dd,5.999999999999999,1.0147983756328294
2_control_dd,5.9016393442622945,0.5239953068487732
2_control_dd,5.806451612903226,0.215763816776567
2_control_dd,5.7142857142857135,0.030486279564754224
2_control_dd,5.625,0.036755272133429065
2_control_dd,5.538461538461538,0.13542640930929908
2_control_dd,5.454545454545454,0.04853306455709855
2_control_dd,5.3731343283582085,0.0841394420859621
2_control_dd,5.294117647058823,0.016791896532364407
2_control_dd,5.217391304347826,0.01884216144308373
2_control_dd,5.142857142857142,0.09387853679460978
2_control_dd,5.070422535211267,0.08360196044104683
2_control_dd,5.0,0.029471921199854385
2_control_dd,4.931506849315069,0.006012364989514602
2_control_dd,4.864864864864864,0.06098107783935184
2_control_dd,4.8,0.22462664019714298
2_control_dd,4.7368421052631575,0.14189743976615257
2_control_dd,4.675324675324675,0.07539717989154729
2_control_dd,4.615384615384615,0.007624355673487158
2_control_dd,4.556962025316456,0.02012242587684712
2_control_dd,4.5,0.13796581507881542
2_control_dd,4.444444444444445,0.11686083624514643
2_control_dd,4.390243902439025,0.07173281182891104
2_control_dd,4.337349397590361,0.03229806828830279
2_control_dd,4.285714285714286,0.011307956125717285
2_control_dd,4.235294117647059,0.0016374980139301392
2_control_dd,4.186046511627906,0.005755439897678082
2_control_dd,4.137931034482759,0.021289030075163397
2_control_dd,4.090909090909091,0.009203790099224984
2_control_dd,4.044943820224719,0.018918295070990118
2_control_dd,4.0,0.03496941487541329
2_control_dd,3.956043956043956,0.023636104550357456
2_control_dd,3.913043478260869,0.01811211699719845
2_control_dd,3.8709677419354835,0.03982608441951555
2_control_dd,3.829787234042553,0.01973952969576637
2_control_dd,3.789473684210526,0.02807674225297275
2_control_dd,3.75,0.030020750597859257
2_control_dd,3.711340206185567,0.021119445234670763
2_control_dd,3.6734693877551017,0.014914743076685914
2_control_dd,3.6363636363636362,0.006839256223177534
2_control_dd,3.5999999999999996,0.004000420682771099
2_control_dd,3.5643564356435644,0.0006622169555228996
2_control_dd,3.5294117647058822,0.0055374868576633755
2_control_dd,3.4951456310679605,0.016115196806345038
2_control_dd,3.4615384615384612,0.02577432246907454
2_control_dd,3.4285714285714284,0.03394423989485621
2_control_dd,3.3962264150943393,0.014201163331354898
2_control_dd,3.364485981308411,0.0007818821872917221
2_control_dd,3.3333333333333335,0.012989162293954849
2_control_dd,3.3027522935779814,0.011333235946446182
2_control_dd,3.2727272727272725,0.0009562792183967388
2_control_dd,3.243243243243243,0.005431995926702594
2_control_dd,3.2142857142857144,0.017143952708319508
2_control_dd,3.185840707964602,0.0012564630902815838
2_control_dd,3.1578947368421053,0.011411900696836584
2_control_dd,3.1304347826086953,0.0032293148736301136
2_control_dd,3.103448275862069,0.0014657981301261468
2_control_dd,3.0769230769230766,0.0026237649596642094
2_control_dd,3.0508474576271185,0.0019114992313984615
2_control_dd,3.0252100840336134,0.0015796208506763808
2_control_dd,2.9999999999999996,0.0011237298112197608
2_control_dd,2.975206611570248,0.006882590550580751
2_control_dd,2.9508196721311473,0.000319563242948723
2_control_dd,2.926829268292683,0.003672193779675333
2_control_dd,2.903225806451613,0.0019245485563770897
2_control_dd,2.88,0.0023569365634711565
2_control_dd,2.8571428571428568,0.006591336806600167
2_control_dd,2.8346456692913384,0.007476930336279567
2_control_dd,2.8125,0.0038481896435662044
2_control_dd,2.7906976744186047,0.0007797995193533105
2_control_dd,2.769230769230769,0.000553413143712344
2_control_dd,2.748091603053435,0.0010077608461989233
2_control_dd,2.727272727272727,0.0019246552059523625
2_control_dd,2.706766917293233,0.0042355639990937066
2_control_dd,2.6865671641791042,0.0002564553469676724
2_control_dd,2.6666666666666665,0.005590997989982954
2_control_dd,2.6470588235294117,0.016400810299919504
2_control_dd,2.627737226277372,0.00883177003942712
2_control_dd,2.608695652173913,0.010237682438975403
2_control_dd,2.5899280575539567,0.016917190993267786
2_control_dd,2.571428571428571,0.01515108002438095
2_control_dd,2.5531914893617023,0.0004248899859032689
2_control_dd,2.5352112676056335,0.002211415153048299
2_control_dd,2.5174825174825175,0.002335394126239148
2_control_dd,2.5,0.003422996813344081
2_control_dd,2.4827586206896552,0.001256276549908716
2_control_dd,2.4657534246575343,0.001647225588359844
2_control_dd,2.4489795918367347,0.006043061237147405
2_control_dd,2.432432432432432,0.014814555164232388
2_control_dd,2.416107382550335,0.00500811976867255
2_control_dd,2.4,0.0055526767427300505
2_control_dd,2.3841059602649004,0.03764375065508647
2_control_dd,2.3684210526315788,0.005407163197086861
2_control_dd,2.3529411764705883,0.006730861810474175
2_control_dd,2.3376623376623376,0.04816038631384226
2_control_dd,2.32258064516129,0.03224462522039135
2_control_dd,2.3076923076923075,0.042412290960426924
2_control_dd,2.2929936305732483,0.05170090054986316
2_control_dd,2.278481012658228,0.017753630634164293
2_control_dd,2.2641509433962264,0.0002659848214525437
2_control_dd,2.25,0.006441842426229014
2_control_dd,2.2360248447204967,0.019101752132531062
2_control_dd,2.2222222222222223,0.0030836411198154547
