test,period,psd
1,48.0,442.98899788077586
1,32.0,1931.9557171459794
1,24.0,76596.40129270597
1,19.200000000000003,361.6648905942652
1,16.0,1519.9456636838572
1,13.714285714285715,109.72991446480626
1,12.0,653.8947056309951
1,10.666666666666666,60.172509750847105
1,9.600000000000001,826.0588501955858
1,8.727272727272728,179.92643190383117
1,8.0,3550.954386096828
1,7.384615384615385,392.08600962790575
1,6.857142857142858,337.4227814986511
1,6.4,653.2083938975152
1,6.0,2034.137524314715
1,5.647058823529412,1068.8119024499706
1,5.333333333333333,1127.508830957226
1,5.052631578947369,190.12680299127584
1,4.800000000000001,1483.9319744246263
1,4.571428571428571,337.8830055483695
1,4.363636363636364,1300.724615550545
1,4.173913043478261,1285.6578582817692
1,4.0,662.3859314247072
1,3.8400000000000007,2322.1440614408093
1,3.6923076923076925,2268.984681631333
1,3.5555555555555554,291.11905928381304
1,3.428571428571429,234.02646058550346
1,3.3103448275862073,337.1011815538121
1,3.2,507.3350744641337
1,3.0967741935483875,138.44933526034706
1,3.0,245.81770833333317
1,2.909090909090909,95.0714108276298
1,2.823529411764706,2873.6682796951523
1,2.742857142857143,1847.2534463305774
1,2.6666666666666665,280.1783237233228
1,2.5945945945945947,421.41156817020584
1,2.5263157894736845,31.879467789923954
1,2.4615384615384617,223.15333468664508
1,2.4000000000000004,582.2419381649016
1,2.3414634146341466,1492.6007790473673
1,2.2857142857142856,700.2896944329348
1,2.2325581395348837,2145.3976864996753
1,2.181818181818182,1986.674760722429
1,2.1333333333333333,4284.673974046101
1,2.0869565217391304,399.6815532635585
1,2.042553191489362,5081.27523416259
1,2.0,1074.630208333334
1,1.959183673469388,3244.500926116687
1,1.9200000000000004,134.3840049131389
1,1.8823529411764706,2056.0835302720507
1,1.8461538461538463,56.402494114577856
1,1.8113207547169814,127.55907943590438
1,1.7777777777777777,500.9616128501974
1,1.7454545454545456,218.86017633730893
1,1.7142857142857144,1427.5316348788701
1,1.6842105263157894,145.20666622248302
1,1.6551724137931036,1252.7464005237566
1,1.6271186440677967,1417.7106335182236
1,1.6,462.61528071648263
1,1.5737704918032789,976.9359307226418
1,1.5483870967741937,2474.5374450637955
1,1.5238095238095237,150.4470588204156
1,1.5,321.59895833333303
1,1.476923076923077,347.20719442909274
1,1.4545454545454546,2355.9034691608704
1,1.4328358208955225,706.7851641815301
1,1.411764705882353,280.5544383670282
1,1.391304347826087,329.3554538027504
1,1.3714285714285714,1211.414443848703
1,1.3521126760563382,1482.181313117495
1,1.3333333333333333,565.895318575293
1,1.315068493150685,28.19561119188575
1,1.2972972972972974,1128.826060381668
1,1.28,17.04401239753885
1,1.2631578947368423,1769.149550786155
1,1.246753246753247,1251.4774986155173
1,1.2307692307692308,1273.3329124584598
1,1.2151898734177216,39.76257009850199
1,1.2000000000000002,212.9041423519521
1,1.1851851851851851,709.9532840797344
1,1.1707317073170733,1048.9501335199445
1,1.1566265060240966,835.6772688119136
1,1.1428571428571428,1030.3978427967018
1,1.1294117647058823,262.2871892529422
1,1.1162790697674418,69.22368180139881
1,1.103448275862069,56.54700626009899
1,1.090909090909091,492.95672132523197
1,1.0786516853932586,553.2413333067233
1,1.0666666666666667,1070.0977419923204
1,1.054945054945055,749.5022445110237
1,1.0434782608695652,234.52569496036054
1,1.032258064516129,1228.0422496246963
1,1.021276595744681,1399.7586024420652
1,1.0105263157894737,988.855500815239
1,1.0,398.12760416666663
2,48.0,261.76488061764167
2,32.0,708.7491734486966
2,24.0,96550.43790559728
2,19.200000000000003,930.360728717684
2,16.0,2607.9071431620873
2,13.714285714285715,111.67950353875847
2,12.0,516.3605899398977
2,10.666666666666666,511.42243838836737
2,9.600000000000001,396.58433561318054
2,8.727272727272728,673.1936430258244
2,8.0,754.9195675177796
2,7.384615384615385,490.75768228598423
2,6.857142857142858,63.600384280903185
2,6.4,2538.6399681240528
2,6.0,2258.481367696296
2,5.647058823529412,751.3363881425399
2,5.333333333333333,237.17331679184434
2,5.052631578947369,328.3263681096795
2,4.800000000000001,808.1192704242505
2,4.571428571428571,152.46232013020085
2,4.363636363636364,763.5586882142939
2,4.173913043478261,605.9751780199249
2,4.0,6656.822664582779
2,3.8400000000000007,1412.7235440072523
2,3.6923076923076925,515.6549386159493
2,3.5555555555555554,395.39064452851954
2,3.428571428571429,559.2276738477684
2,3.3103448275862073,198.24658335134592
2,3.2,279.29702398906954
2,3.0967741935483875,1001.9104409065226
2,3.0,1811.5781250000005
2,2.909090909090909,994.5167306792798
2,2.823529411764706,246.03639513453373
2,2.742857142857143,241.9991233335354
2,2.6666666666666665,1700.651762326091
2,2.5945945945945947,1188.8930015829983
2,2.5263157894736845,763.8075129640447
2,2.4615384615384617,748.3007264627088
2,2.4000000000000004,5104.320152889705
2,2.3414634146341466,918.6042941728656
2,2.2857142857142856,874.676294815066
2,2.2325581395348837,857.4288539625493
2,2.181818181818182,151.14003065997878
2,2.1333333333333333,181.05011276657842
2,2.0869565217391304,2683.3993287619533
2,2.042553191489362,848.8518238759217
2,2.0,175.10416666666657
2,1.959183673469388,379.25311088698834
2,1.9200000000000004,195.68198840549599
2,1.8823529411764706,1765.0375917463448
2,1.8461538461538463,124.02043424993849
2,1.8113207547169814,35.39612699993496
2,1.7777777777777777,198.20423308888172
2,1.7454545454545456,2166.1129700183346
2,1.7142857142857144,79.66361575145619
2,1.6842105263157894,1997.0905741834397
2,1.6551724137931036,1592.4573948533089
2,1.6271186440677967,2204.9768636133936
2,1.6,11.069717880562445
2,1.5737704918032789,557.6142968988347
2,1.5483870967741937,773.7254430165156
2,1.5238095238095237,302.9654448956719
2,1.5,56.41145833333343
2,1.476923076923077,980.7194991405238
2,1.4545454545454546,1200.9277568971008
2,1.4328358208955225,307.32028832885044
2,1.411764705882353,426.49602493917746
2,1.391304347826087,1788.097410073113
2,1.3714285714285714,27.383651702246077
2,1.3521126760563382,822.8317240801276
2,1.3333333333333333,405.1148354172187
2,1.315068493150685,672.3274184697109
2,1.2972972972972974,753.260066227836
2,1.28,452.99799088966313
2,1.2631578947368423,605.342166880044
2,1.246753246753247,2401.9132869692185
2,1.2307692307692308,351.87298379902796
2,1.2151898734177216,127.6838184051106
2,1.2000000000000002,290.25821563703744
2,1.1851851851851851,1130.3088928345144
2,1.1707317073170733,1669.2728652985788
2,1.1566265060240966,721.8317077448925
2,1.1428571428571428,614.6506189422325
2,1.1294117647058823,908.9073200722929
2,1.1162790697674418,2414.4142926819454
2,1.103448275862069,2190.2336586169777
2,1.090909090909091,1410.718141418939
2,1.0786516853932586,2317.9338767193058
2,1.0666666666666667,894.9412474569231
2,1.054945054945055,339.22590168921374
2,1.0434782608695652,1415.1748267348805
2,1.032258064516129,1954.2363222318677
2,1.021276595744681,472.14783361157197
2,1.0105263157894737,1358.814789294223
2,1.0,23.999999999999943
