test,period,psd
1,40.0,301.12908077587673
1,30.0,869.6672510397026
1,24.0,1260.711638957992
1,20.0,8.71797867175743
1,17.142857142857142,27.494408471758145
1,15.0,128.88276508742683
1,13.333333333333334,4889.580147564243
1,12.0,1097.442363134298
1,10.90909090909091,129.28634019119582
1,10.0,56.93746390108892
1,9.23076923076923,6.725123017647574
1,8.571428571428571,7602.570131450996
1,8.0,62.15027970076836
1,7.5,73.2298708437907
1,7.0588235294117645,21.36303288973351
1,6.666666666666667,27.75574153768147
1,6.315789473684211,383.5742291098026
1,6.0,59.185059191671165
1,5.714285714285714,87.18559142681059
1,5.454545454545455,187.47135504114485
1,5.217391304347826,2328.8348890563375
1,5.0,131.8258273390003
1,4.8,22.37529689984314
1,4.615384615384615,1.5911036384491326
1,4.444444444444445,9.864453607830285
1,4.285714285714286,76.24519266397466
1,4.137931034482759,1.4927530630608858
1,4.0,16.40934944240165
1,3.8709677419354844,96.36698446051307
1,3.75,408.2866901249591
1,3.6363636363636362,597.7206428693447
1,3.5294117647058822,49.76262843519087
1,3.4285714285714284,37.57001522913569
1,3.3333333333333335,24.5319534024389
1,3.243243243243243,7.060453019192992
1,3.1578947368421053,29.311025882534523
1,3.0769230769230766,1.011618974820077
1,3.0,40.849999999999994
1,2.926829268292683,6.632092225045369
1,2.857142857142857,782.5250161177785
1,2.7906976744186047,21.823513443394248
1,2.7272727272727275,38.697745274136594
1,2.6666666666666665,15.657378404382998
1,2.608695652173913,11.849951279321989
1,2.5531914893617023,38.13303484458291
1,2.5,1.7752842361542638
1,2.4489795918367347,32.88385837185507
1,2.4,27.31735956422185
1,2.3529411764705883,546.3801121978295
1,2.3076923076923075,6.8445378791258475
1,2.2641509433962264,22.348605012774062
1,2.2222222222222223,0.3605366239597098
1,2.181818181818182,8.254471438452352
1,2.142857142857143,12.45415160576779
1,2.1052631578947367,1.063632135444717
1,2.0689655172413794,9.654553152629383
1,2.0338983050847457,54.9678953089615
1,2.0,181.28333333333333
1,1.9672131147540985,113.42594969570023
1,1.9354838709677422,15.681682361751468
1,1.9047619047619047,11.852007090529858
1,1.875,15.309867620402027
1,1.8461538461538463,1.3188886365746533
1,1.8181818181818181,15.583118497840438
1,1.791044776119403,0.01248070312418714
1,1.7647058823529411,57.56076604305327
1,1.7391304347826089,14.676996432065787
1,1.7142857142857142,250.06882167539447
1,1.6901408450704225,11.712176661361381
1,1.6666666666666667,28.603339327666326
1,1.6438356164383563,16.38401606261355
1,1.6216216216216215,9.020868209492091
1,1.6,23.34644020826141
1,1.5789473684210527,1.1543221577801586
1,1.5584415584415585,46.07668663018202
1,1.5384615384615383,6.208072784826174
1,1.518987341772152,246.80397665187144
1,1.5,2.7873085317809083e-30
1,1.4814814814814814,22.510754107758043
1,1.4634146341463414,3.095998803127324
1,1.4457831325301205,10.377475614004236
1,1.4285714285714286,10.199864879541314
1,1.4117647058823528,2.039197938267132
1,1.3953488372093024,20.545907180534602
1,1.3793103448275863,40.66578034791994
1,1.3636363636363638,118.80369915501014
1,1.348314606741573,28.842477162239543
1,1.3333333333333333,9.573983890931688
1,1.3186813186813187,3.29890669603202
1,1.3043478260869565,13.57500599409422
1,1.2903225806451613,0.47015042278624986
1,1.2765957446808511,13.358212110569797
1,1.2631578947368423,1.4465567114217361
1,1.25,70.24554909717905
1,1.2371134020618557,23.491891503890724
1,1.2244897959183674,103.81610383812475
1,1.2121212121212122,8.061735694263803
1,1.2,23.33160747499545
1,1.188118811881188,14.006230046327286
1,1.1764705882352942,7.924033965053313
1,1.1650485436893205,26.09122106385865
1,1.1538461538461537,1.8427174851286234
1,1.1428571428571428,84.54590168658723
1,1.1320754716981132,0.2610626637934711
1,1.1214953271028039,134.82346702812586
1,1.1111111111111112,0.7140511502641583
1,1.1009174311926606,20.586510693449735
1,1.090909090909091,3.938122292752119
1,1.0810810810810811,10.473826616115563
1,1.0714285714285714,14.340238077514805
1,1.0619469026548674,4.953580177833172
1,1.0526315789473684,45.52550180110289
1,1.0434782608695652,29.483934188313253
1,1.0344827586206897,88.82184561479922
1,1.0256410256410258,8.653469736359009
1,1.0169491525423728,9.081741050232834
1,1.0084033613445378,1.0055576607227437
1,1.0,4.8
2,48.0,41.653075372056136
2,36.0,142.03677991769615
2,28.799999999999997,194.0886680802866
2,24.0,2867.254875815474
2,20.571428571428573,59.09652269198567
2,18.0,133.36330606071647
2,16.0,123.97922806121272
2,14.399999999999999,302.60538208757833
2,13.090909090909092,2480.5267791830543
2,12.0,4497.673324974569
2,11.076923076923077,342.58143203660603
2,10.285714285714286,100.70905014206377
2,9.600000000000001,164.01541845519006
2,9.0,329.93115886291395
2,8.470588235294118,4718.844199610577
2,8.0,1990.8327714222698
2,7.578947368421052,338.1255462445791
2,7.199999999999999,118.9829914779682
2,6.857142857142858,140.5996850965497
2,6.545454545454546,52.687798988843895
2,6.260869565217392,287.55991490824255
2,6.0,126.56339423775387
2,5.76,42.85320288895244
2,5.538461538461538,76.33991957406865
2,5.333333333333333,103.66517132285563
2,5.142857142857143,40.028234110586986
2,4.9655172413793105,2458.0527468271603
2,4.800000000000001,9.970225051713545
2,4.645161290322581,29.567960003031796
2,4.5,3.164347768256114
2,4.363636363636364,33.27828247501915
2,4.235294117647059,38.55492818163402
2,4.114285714285715,46.57225611600405
2,4.0,32.0192971342895
2,3.891891891891892,12.710779880071499
2,3.789473684210526,56.08575822976689
2,3.6923076923076925,193.1863201977589
2,3.5999999999999996,599.7226369746921
2,3.5121951219512195,607.0932282757955
2,3.428571428571429,35.066931688560054
2,3.3488372093023258,14.229195035786994
2,3.272727272727273,17.964343458901002
2,3.2,0.4201140489090998
2,3.130434782608696,34.527144643936985
2,3.0638297872340425,8.775399565220788
2,3.0,1.3472222222222174
2,2.938775510204082,6.55046304016719
2,2.88,6.873738072351962
2,2.823529411764706,49.316396678955655
2,2.769230769230769,839.4852033512659
2,2.716981132075472,35.568081900023
2,2.6666666666666665,6.669747138584063
2,2.618181818181818,3.0642801624829445
2,2.5714285714285716,9.474750644504924
2,2.5263157894736845,1.1795413326920816
2,2.4827586206896552,23.160224981339265
2,2.440677966101695,9.417872244568999
2,2.4000000000000004,0.27484855128854174
2,2.360655737704918,24.496665147637167
2,2.3225806451612905,65.37957637887602
