test,period,psd
1,48.0,584.9004721319384
1,32.0,3198.4247472567517
1,24.0,155190.33628908749
1,19.200000000000003,900.4622134312178
1,16.0,384.83016961117505
1,13.714285714285715,3528.706994192322
1,12.0,1269.9282286360776
1,10.666666666666666,4111.983452365198
1,9.600000000000001,882.0723284740293
1,8.727272727272728,3698.7443502377355
1,8.0,9164.312391490737
1,7.384615384615385,1026.306187390089
1,6.857142857142858,450.1931241600887
1,6.4,1823.8614415899376
1,6.0,1374.0686750564832
1,5.647058823529412,168.62883134687263
1,5.333333333333333,615.2838241133232
1,5.052631578947369,3181.77847056871
1,4.800000000000001,403.58921251337694
1,4.571428571428571,189.9798291137563
1,4.363636363636364,2137.6706524963547
1,4.173913043478261,214.4420805330338
1,4.0,1323.9843052432857
1,3.8400000000000007,538.9017463898828
1,3.6923076923076925,732.5027566052472
1,3.5555555555555554,23.335299412619477
1,3.428571428571429,2274.9265399480328
1,3.3103448275862073,787.5778648140446
1,3.2,1076.5163568526277
1,3.0967741935483875,138.7908779074722
1,3.0,1310.3489583333335
1,2.909090909090909,384.2994591133098
1,2.823529411764706,2849.077951516695
1,2.742857142857143,5066.617783989248
1,2.6666666666666665,599.6962132923786
1,2.5945945945945947,63.68259599006854
1,2.5263157894736845,1092.7700072205773
1,2.4615384615384617,1309.5830624937648
1,2.4000000000000004,563.5033730325262
1,2.3414634146341466,389.93216416803995
1,2.2857142857142856,1865.7556420382202
1,2.2325581395348837,3479.420696063743
1,2.181818181818182,645.5500123281568
1,2.1333333333333333,754.6475609143945
1,2.0869565217391304,280.9827801903608
1,2.042553191489362,820.142540032801
1,2.0,1625.9635416666665
1,1.959183673469388,237.960523875099
1,1.9200000000000004,985.0033084870063
1,1.8823529411764706,2948.6494049976627
1,1.8461538461538463,422.59068821194757
1,1.8113207547169814,310.4455107913726
1,1.7777777777777777,1456.7450286510332
1,1.7454545454545456,480.9836169969517
1,1.7142857142857144,592.3975711576836
1,1.6842105263157894,550.1267252249064
1,1.6551724137931036,2230.273929023898
1,1.6271186440677967,1148.3655739840246
1,1.6,478.20645973342863
1,1.5737704918032789,1767.5703066741612
1,1.5483870967741937,3070.639197197709
1,1.5238095238095237,229.24196946015095
1,1.5,483.01562500000006
1,1.476923076923077,803.6628323011003
1,1.4545454545454546,1387.7625894979585
1,1.4328358208955225,1594.723834399259
1,1.411764705882353,685.1646048750661
1,1.391304347826087,351.3479022273635
1,1.3714285714285714,256.28728151086625
1,1.3521126760563382,196.32042605954035
1,1.3333333333333333,1537.0886114233813
1,1.315068493150685,648.7986057353152
1,1.2972972972972974,2068.0051521470696
1,1.28,1097.0979403163085
1,1.2631578947368423,166.69488677767004
1,1.246753246753247,1621.9217579687383
1,1.2307692307692308,180.60151584254677
1,1.2151898734177216,3806.6515373960165
1,1.2000000000000002,339.4209082768499
1,1.1851851851851851,4016.9599268994557
1,1.1707317073170733,2318.9192925879015
1,1.1566265060240966,457.89057851380977
1,1.1428571428571428,716.0974354834534
1,1.1294117647058823,776.3255335320551
1,1.1162790697674418,1464.4568948896854
1,1.103448275862069,878.4784088777475
1,1.090909090909091,344.31666050704536
1,1.0786516853932586,658.1301886006913
1,1.0666666666666667,462.8798733931142
1,1.054945054945055,722.6814415105239
1,1.0434782608695652,179.14776625826732
1,1.032258064516129,701.2328697366686
1,1.021276595744681,1468.2448713605681
1,1.0105263157894737,3270.785249640491
